Generation,Individual,WalkingTime,ExposureTime
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,171,4522,S->I->B->Y->Z->V->M->K->N->D->U->W->A->Q->O->G->T->E->X->C->L->R->F->H->P->J,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,155,4498,I->K->B->Y->Z->V->M->L->N->D->U->W->A->Q->O->G->T->E->X->C->R->F->H->P->J->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,161,3956,I->B->Y->Z->V->M->E->Q->K->N->D->U->W->A->T->O->X->C->L->R->F->H->P->J->G->S,ZgZg
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,153,4108,O->W->C->I->N->G->E->Q->J->M->F->Y->B->R->V->H->A->U->D->L->K->P->X->Z->T->S,H2V
4,151,4322,D->P->W->X->G->Q->E->R->V->H->A->U->T->J->M->F->Y->C->I->O->Z->N->K->B->L->S,H2V
4,151,4322,D->P->W->X->G->Q->E->R->V->H->A->U->T->J->M->F->Y->C->I->O->Z->N->K->B->L->S,H2V
4,151,4322,D->P->W->X->G->Q->E->R->V->H->A->U->T->J->M->F->Y->C->I->O->Z->N->K->B->L->S,H2V
4,151,4322,D->P->W->X->G->Q->E->R->V->H->A->U->T->J->M->F->Y->C->I->O->Z->N->K->B->L->S,H2V
4,151,4322,D->P->W->X->G->Q->E->R->V->H->A->U->T->J->M->F->Y->C->I->O->Z->N->K->B->L->S,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,163,4074,P->H->Q->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
4,153,4028,P->Q->H->R->K->A->T->W->E->X->J->G->B->V->M->F->Y->D->I->S->O->Z->N->U->L->C,H2V
