Generation,Individual,WalkingTime,ExposureTime
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,177,5810,O->Z->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->Q->W->S->G,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,191,5846,X->P->J->I->Y->A->T->U->G->O->F->C->N->Z->B->V->M->R->L->K->D->H->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,183,5002,X->P->J->I->M->A->T->U->G->O->B->V->Y->R->L->K->D->H->F->C->N->Z->E->S->Q->W,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,171,5202,W->I->F->E->U->C->M->A->T->P->B->V->Y->R->L->K->D->H->Z->N->Q->J->O->G->X->S,V2H
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,179,5420,F->Z->Q->O->I->W->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,181,5570,W->Z->Q->O->I->F->E->N->U->C->M->A->T->P->J->B->V->Y->R->L->K->D->H->X->G->S,H2V
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
2,167,5092,V->I->P->W->Y->K->U->R->G->Q->N->Z->X->E->H->A->B->F->M->D->C->L->O->T->S->J,V2H
